course_id,course_code,course_name,account_id,created_at
4202,22.63,22.63 Eng Princ for Fusion Reactors,100,2020-05-28T02:23:11Z
4203,4.130,4.130 Arch Des Theory & Methods,88,2020-05-28T02:23:11Z
4204,3.696,3.696 Teaching Matls Science & Engr,95,2020-05-28T02:23:11Z
4205,24.955,24.955 More Advanced Syntax,118,2020-05-28T02:23:11Z
4206,22.901,22.901 Independent Proj: Nuclear Engr,100,2020-05-28T02:23:11Z
4207,3.697,3.697 Teaching Matls Science & Engr,95,2020-05-28T02:23:12Z
4208,4.151 D01,"4.151 Architecture Studio: Core I, Design 1",88,2020-05-28T02:23:12Z
4209,24.956,24.956 Topics in Syntax,118,2020-05-28T02:23:12Z
4210,22.911,22.911 Seminar in Nuclear Sci & Engr,100,2020-05-28T02:23:12Z
4211,3.930,3.930 Internship Program,95,2020-05-28T02:23:12Z
4212,24.961,24.961 Introduction to Phonology,118,2020-05-28T02:23:12Z
4213,22.93,22.93 Teaching Experience: Nucl Eng,100,2020-05-28T02:23:12Z
4214,4.151 D02,"4.151 Architecture Studio: Core I, Design 2",88,2020-05-28T02:23:12Z
4215,3.931,3.931 Internship Program,95,2020-05-28T02:23:12Z
4216,24.967,24.967 Topics in Experimental Phonology,118,2020-05-28T02:23:12Z
4217,22.94,22.94 Research in Nuclear Sci & Eng,100,2020-05-28T02:23:12Z
4218,3.983,3.983 Ancient Mesoamerican Civiliztn,95,2020-05-28T02:23:12Z
4219,24.970,24.970 Introduction to Semantics,118,2020-05-28T02:23:12Z
4220,4.151 D03,"4.151 Architecture Studio: Core I, Design 3",88,2020-05-28T02:23:13Z
4221,22.A01,22.A01 Materials Fatigue & Fracture,100,2020-05-28T02:23:13Z
4222,3.984,3.984 Materials in Ancient Societies,95,2020-05-28T02:23:13Z
4223,24.991,24.991 Workshop in Linguistics,118,2020-05-28T02:23:13Z
4224,22.NIV,22.NIV Visiting Student Research,100,2020-05-28T02:23:13Z
4225,4.153 D03,"4.153 Architecture Studio: Core III, Design 3",88,2020-05-28T02:23:13Z
4226,3.986,3.986 Human Past: Intro Archaeology,95,2020-05-28T02:23:13Z
4227,24.993,24.993 Tutorial in Ling & Rel Fields,118,2020-05-28T02:23:13Z
4228,22.S092,22.S092 Special Subj: Nuclear Sci Engr,100,2020-05-28T02:23:13Z
4229,3.990,3.990 Sem:Archaeolog Method & Theory,95,2020-05-28T02:23:13Z
4230,24.995,24.995 Ling Professional Perspective,118,2020-05-28T02:23:13Z
4231,22.S095,22.S095 Special Subject in NSE,100,2020-05-28T02:23:13Z
4232,4.153 D01,"4.153 Architecture Studio: Core III, Design 1",88,2020-05-28T02:23:13Z
4233,3.997,3.997 Graduate Fieldwork in MSE,95,2020-05-28T02:23:14Z
4234,24.A02,24.A02 Science & Meaning of Life,118,2020-05-28T02:23:14Z
4235,4.153 D02,"4.153 Architecture Studio: Core III, Design 2",88,2020-05-28T02:23:14Z
4236,3.998,3.998 Doctoral Thesis Update Meeting,95,2020-05-28T02:23:14Z
4237,24.NIV,24.NIV Visiting Student Research,118,2020-05-28T02:23:14Z
4238,3.A01,3.A01 Mens et Manus,95,2020-05-28T02:23:14Z
4239,24.S40,24.S40 Special Seminar: Philosophy,118,2020-05-28T02:23:14Z
4240,4.154 D01,"4.154 Architecture Option Studio, Design 1",88,2020-05-28T02:23:14Z
4241,3.A02,3.A02 Metal Casting & Metallurgy,95,2020-05-28T02:23:15Z
4242,24.THG,24.THG Thesis,118,2020-05-28T02:23:15Z
4243,4.154 D03,"4.154 Architecture Option Studio, Design 3",88,2020-05-28T02:23:15Z
4244,3.A03,3.A03 Metalsmithing Throughout Time,95,2020-05-28T02:23:15Z
4245,24.UR,24.UR Undergraduate Research,118,2020-05-28T02:23:15Z
4246,3.A04,3.A04 Mod Blacksmith & Phys Met,95,2020-05-28T02:23:15Z
4247,24.URG,24.URG Undergraduate Research,118,2020-05-28T02:23:15Z
4248,4.154 D02,"4.154 Architecture Option Studio, Design 2",88,2020-05-28T02:23:15Z
4249,24.URW,24.URW Undergrad Research Wellesley,118,2020-05-28T02:23:16Z
4250,3.A24,3.A24 Engineering of Birds,95,2020-05-28T02:23:16Z
4251,4.163,4.163 Urban Design Studio,88,2020-05-28T02:23:16Z
4252,3.006,3.006 NEET Sem: Adv Materials Mach,95,2020-05-28T02:23:16Z
4253,3.NIV,3.NIV Visiting Student Research,95,2020-05-28T02:23:16Z
4254,4.389,4.389 Thesis III: SMACT Tutorial,88,2020-05-28T02:23:16Z
4255,3.007,3.007 Intro to Matls and Mech Design,95,2020-05-28T02:23:16Z
4256,3.S01,3.S01 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:16Z
4257,4.180,4.180 Design Workshop,88,2020-05-28T02:23:16Z
4258,4.390,"4.390 Art, Culture, & Tech Studio",88,2020-05-28T02:23:16Z
4259,3.010,3.010 Structure of Materials,95,2020-05-28T02:23:16Z
4260,3.S02,3.S02 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:17Z
4261,4.181,4.181 Architectural Design Workshop,88,2020-05-28T02:23:17Z
4262,4.391,4.391 Independent Study: ACT,88,2020-05-28T02:23:17Z
4263,3.013,3.013 Mechanics of Materials,95,2020-05-28T02:23:17Z
4264,3.S03,3.S03 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:17Z
4265,4.392,4.392 Independent Study: ACT,88,2020-05-28T02:23:17Z
4266,3.019,3.019 Intro to Symb & Math Computing,95,2020-05-28T02:23:17Z
4267,4.182,4.182 Architectural Design Workshop,88,2020-05-28T02:23:17Z
4268,3.S06,3.S06 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:17Z
4269,4.393,4.393 Independent Study: ACT,88,2020-05-28T02:23:17Z
4270,3.S70,3.S70 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:17Z
4271,4.183,4.183 Architectural Design Workshop,88,2020-05-28T02:23:18Z
4272,4.394,4.394 Independent Study: ACT,88,2020-05-28T02:23:18Z
4273,3.S71,3.S71 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:18Z
4274,4.401 B01,"4.401 Environmental Tech in Bldgs, Lab 1",88,2020-05-28T02:23:18Z
4275,4.184,4.184 Architectural Design Workshop,88,2020-05-28T02:23:18Z
4276,3.S75,3.S75 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:18Z
4277,4.411,4.411 D-Lab Schools: Bldg Technology,88,2020-05-28T02:23:18Z
4278,3.S76,3.S76 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:18Z
4279,4.185,4.185 Architectural Design Workshop,88,2020-05-28T02:23:18Z
4280,4.450,4.450 Comp Struct Des & Optimization,88,2020-05-28T02:23:18Z
4281,3.S77,3.S77 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:19Z
4282,4.463,4.463 Bld Tech Sys: Struct & Envlps,88,2020-05-28T02:23:19Z
4283,4.189,4.189 Prep: MArch Thesis,88,2020-05-28T02:23:19Z
4284,3.S78,3.S78 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:19Z
4285,4.481,4.481 Building Technology Seminar,88,2020-05-28T02:23:19Z
4286,3.S79,3.S79 Spec Subj in Matls Sci & Engr,95,2020-05-28T02:23:19Z
4287,4.191,4.191 Independent Study: Arch Design,88,2020-05-28T02:23:19Z
4288,4.488,4.488 Prep: S.M.B.T. Thesis,88,2020-05-28T02:23:19Z
4289,3.THG,3.THG Thesis,95,2020-05-28T02:23:20Z
4290,4.489,4.489 Prep: (BT) Ph.D. Thesis,88,2020-05-28T02:23:20Z
4291,4.192,4.192 Independent Study: Arch Design,88,2020-05-28T02:23:20Z
4292,3.THU,3.THU Thesis,95,2020-05-28T02:23:20Z
4293,4.491,4.491 Ind Study: Building Tech,88,2020-05-28T02:23:20Z
4294,4.THG,4.THG Thesis,88,2020-05-28T02:23:20Z
4295,3.UR,3.UR Undergraduate Research,95,2020-05-28T02:23:20Z
4296,4.492,4.492 Ind Study: Building Tech,88,2020-05-28T02:23:20Z
4297,4.193,4.193 Independent Study: Arch Design,88,2020-05-28T02:23:20Z
4298,4.THU,4.THU Undergraduate Thesis,88,2020-05-28T02:23:20Z
4299,3.URG,3.URG Undergraduate Research,95,2020-05-28T02:23:20Z
4300,4.493,4.493 Ind Study: Building Tech,88,2020-05-28T02:23:21Z
4301,4.UR,4.UR Undergraduate Research,88,2020-05-28T02:23:21Z
4302,4.194,4.194 Independent Study: Arch Design,88,2020-05-28T02:23:21Z
4303,4.494,4.494 Ind Study: Building Tech,88,2020-05-28T02:23:21Z
4304,4.URG,4.URG Undergraduate Research,88,2020-05-28T02:23:21Z
4305,4.500,4.500 Design Comp: Art/Object/Space,88,2020-05-28T02:23:21Z
4306,4.210,4.210 Precednts in Critical Practice,88,2020-05-28T02:23:21Z
4307,5.00,5.00 Energy Tech and Policy,123,2020-05-28T02:23:21Z
4308,4.502,4.502 Advanced Visualization,88,2020-05-28T02:23:21Z
4309,5.04,5.04 Princ: Inorganic Chemistry II,123,2020-05-28T02:23:22Z
4310,4.221,4.221 Arch Studies Colloquium,88,2020-05-28T02:23:22Z
4311,4.540,4.540 Intro to Shape Grammars I,88,2020-05-28T02:23:22Z
4312,5.062,5.062 Princ of Bioinorganic Chemstry,123,2020-05-28T02:23:22Z
4313,4.566,4.566 Adv Proj in Digital Media,88,2020-05-28T02:23:22Z
4314,4.222,4.222 Professional Practice,88,2020-05-28T02:23:22Z
4315,5.067,5.067 Crystal Structure Refinement,123,2020-05-28T02:23:22Z
4316,4.580,4.580 Inquiry into Comp & Design,88,2020-05-28T02:23:22Z
4317,5.07,5.07 Intro to Biological Chemistry,123,2020-05-28T02:23:23Z
4318,4.228,4.228 Contemp Urb Proseminar,88,2020-05-28T02:23:23Z
4319,4.581,4.581 Proseminar in Computation,88,2020-05-28T02:23:23Z
4320,5.111,5.111 Principles of Chemical Science,123,2020-05-28T02:23:23Z
4321,4.582,4.582 Rsrch Seminar in Computation,88,2020-05-28T02:23:23Z
4322,4.236,4.236 Low-Inc Housing: Dev Countries,88,2020-05-28T02:23:23Z
4323,5.112,5.112 Principles of Chemical Science,123,2020-05-28T02:23:23Z
4324,4.583,4.583 Forum in Computation,88,2020-05-28T02:23:23Z
4325,5.12,5.12 Organic Chemistry I,123,2020-05-28T02:23:24Z
4326,4.275,4.275 Adv Urbanism Colloquium,88,2020-05-28T02:23:24Z
4327,4.589,4.589 Prep: (AS) PhD Comp Thesis,88,2020-05-28T02:23:24Z
4328,5.13,5.13 Organic Chemistry II,123,2020-05-28T02:23:24Z
4329,4.591,4.591 Ind Study: Arch Computation,88,2020-05-28T02:23:24Z
4330,4.288,4.288 Prep-SMArchS Thesis,88,2020-05-28T02:23:24Z
4331,5.310,5.310 Laboratory Chemistry,123,2020-05-28T02:23:24Z
4332,6.009,6.009 Fundamentals of Programming,96,2020-05-28T02:23:24Z
4333,4.592,4.592 Ind Study: Arch Computation,88,2020-05-28T02:23:24Z
4334,5.351,5.351 Fundamentals of Spectroscopy,123,2020-05-28T02:23:24Z
4335,4.291,4.291 Independent Study:Arch Studies,88,2020-05-28T02:23:25Z
4336,4.593,4.593 Ind Study: Arch Computation,88,2020-05-28T02:23:25Z
4337,6.012,6.012 Nanoelectronics & Comp Systems,96,2020-05-28T02:23:25Z
4338,5.352,5.352 Synth Coord Compound Kinetics,123,2020-05-28T02:23:25Z
4339,4.594,4.594 Ind Study: Arch Computation,88,2020-05-28T02:23:25Z
4340,6.014,6.014 Electro Fields Forces & Motion,96,2020-05-28T02:23:25Z
4341,4.292,4.292 Independent Study:Arch Studies,88,2020-05-28T02:23:25Z
4342,5.353,5.353 Macromolecular Prodrugs,123,2020-05-28T02:23:25Z
4343,4.601,4.601 Introduction to Art History,88,2020-05-28T02:23:25Z
4344,5.363,5.363 Organic Structure Determinatio,123,2020-05-28T02:23:25Z
4345,4.603,4.603 Understanding Modern Arch,88,2020-05-28T02:23:25Z
4346,4.293,4.293 Independent Study:Arch Studies,88,2020-05-28T02:23:25Z
4347,6.02,6.02 Intro to EECS by Comm Networks,96,2020-05-28T02:23:25Z
4348,5.372,5.372 Chemistry of Renewable Energy,123,2020-05-28T02:23:26Z
4349,6.021,6.021 Cellular Neuro and Comp,96,2020-05-28T02:23:26Z
4350,4.607,4.607 Thinking About Architecture,88,2020-05-28T02:23:26Z
4351,4.294,4.294 Independent Study:Arch Studies,88,2020-05-28T02:23:26Z
4352,5.373,5.373 Dinitrogen Cleavage,123,2020-05-28T02:23:26Z
4353,6.031,6.031 Elements of Software Construct,96,2020-05-28T02:23:26Z
4354,4.614,4.614 Building Islam,88,2020-05-28T02:23:26Z
4355,5.43,5.43 Advanced Organic Chemistry,123,2020-05-28T02:23:26Z
4356,4.301,4.301 Intro to Artistic Experiment,88,2020-05-28T02:23:26Z
4357,4.619,4.619 Historiog Islamic Art & Arch,88,2020-05-28T02:23:26Z
4358,6.034,6.034 Artificial Intelligence,96,2020-05-28T02:23:27Z
4359,5.47,5.47 Tutorial in Organic Chemistry,123,2020-05-28T02:23:27Z
4360,4.633,4.633 Locating Capitalism,88,2020-05-28T02:23:27Z
4361,4.307,"4.307 Art, Arch & Urban Dialogue",88,2020-05-28T02:23:27Z
4362,6.036,6.036 Intro to Machine Learning,96,2020-05-28T02:23:27Z
4363,5.511,5.511 Synthetic Organic Chemistry I,123,2020-05-28T02:23:27Z
4364,4.636,4.636 European Medieval Arch & Art,88,2020-05-28T02:23:27Z
4365,5.52,5.52 Tutorial in Chemical Biology,123,2020-05-28T02:23:27Z
4366,4.647,"4.647 Technpolitcs, Cult, Intrvntion",88,2020-05-28T02:23:27Z
4367,4.314,4.314 Adv Wkshp Artistic Practice,88,2020-05-28T02:23:27Z
4368,6.041,6.041 Introduction to Probability,96,2020-05-28T02:23:27Z
4369,5.53,5.53 Molecular Struct & Reactivity,123,2020-05-28T02:23:27Z
4370,4.661,4.661 Theory & Method:Study Arch&Art,88,2020-05-28T02:23:28Z
4371,6.042,6.042 Math For Computer Science,96,2020-05-28T02:23:28Z
4372,5.54,5.54 Frontiers in Chemical Biology,123,2020-05-28T02:23:28Z
4373,4.322,4.322 Introduction to 3-D Art,88,2020-05-28T02:23:28Z
4374,4.683,4.683 Prep HTC Qualfying Paper,88,2020-05-28T02:23:28Z
4375,6.046,6.046 Design and Analysis Algorithms,96,2020-05-28T02:23:28Z
4376,5.60,5.60 Thermodynamics and Kinetics,123,2020-05-28T02:23:28Z
4377,4.684,4.684 Prep HTC Major Exam,88,2020-05-28T02:23:28Z
4378,4.341,4.341 Intro to Photo & Related Media,88,2020-05-28T02:23:28Z
4379,5.601,5.601 Thermodynamics I,123,2020-05-28T02:23:28Z
4380,4.685,4.685 Prep HTC Minor Exam,88,2020-05-28T02:23:28Z
4381,6.047,6.047 Computational Biology,96,2020-05-28T02:23:29Z
4382,5.602,5.602 Thermodynamics II and Kinetics,123,2020-05-28T02:23:29Z
4383,4.689,4.689 Prep: (HTC) PhD Thesis,88,2020-05-28T02:23:29Z
4384,4.344,4.344 Adv Photo & Related Media,88,2020-05-28T02:23:29Z
4385,6.070,6.070 Electronics Project Laboratory,96,2020-05-28T02:23:29Z
4386,5.61,5.61 Physical Chemistry,123,2020-05-28T02:23:29Z
4387,4.691,4.691 Ind Study: HTC Arch/Art,88,2020-05-28T02:23:29Z
4388,4.352,4.352 Advanced Video & Related Media,88,2020-05-28T02:23:29Z
4389,4.692,4.692 Ind Study: HTC Arch/Art,88,2020-05-28T02:23:29Z
4390,5.611,5.611 Introduction to Spectroscopy,123,2020-05-28T02:23:29Z
4391,6.100,6.100 Elec Engr & Comp Sci Project,96,2020-05-28T02:23:30Z
4392,4.693,4.693 Ind Study: HTC Arch/Art,88,2020-05-28T02:23:30Z
4393,5.612,5.612 Electronic Structure Molecules,123,2020-05-28T02:23:30Z
4394,4.354,4.354 Intro to Video & Related Media,88,2020-05-28T02:23:30Z
4395,6.111,6.111 Intro Digital Systems Lab,96,2020-05-28T02:23:30Z
4396,4.694,4.694 Ind Study: HTC Arch/Art,88,2020-05-28T02:23:30Z
4397,5.68,5.68 Kinetics of Chemical Reactions,123,2020-05-28T02:23:30Z
4398,4.361,4.361 Performance Workshop,88,2020-05-28T02:23:30Z
4399,4.A05,4.A05 Solving Climate Change and Env,88,2020-05-28T02:23:30Z
4400,5.70,5.70 Statistical Thermodynamics,123,2020-05-28T02:23:30Z
4401,6.1311,6.1311 Independent Inquiry Power Lab,96,2020-05-28T02:23:30Z
4402,4.A06,4.A06 Design is Everywhere,88,2020-05-28T02:23:31Z
4403,5.73,5.73 Intro Quantum Mechanics I,123,2020-05-28T02:23:31Z
4404,4.387,4.387 Thesis I: ACT Colloquium,88,2020-05-28T02:23:31Z
4405,6.152,6.152 Micro/Nano Processing Tech,96,2020-05-28T02:23:31Z
4406,4.A07,4.A07 Experiencing architecture: pro,88,2020-05-28T02:23:31Z
4407,5.80,5.80 Adv Topics: Special Interest,123,2020-05-28T02:23:31Z
4408,6.161,6.161 Modern Optics Project Lab,96,2020-05-28T02:23:31Z
4409,4.A08,4.A08 Environment at MIT: Climate Ch,88,2020-05-28T02:23:31Z
4410,5.891,5.891 Ugrad Ind Study in Chemistry,123,2020-05-28T02:23:31Z
4411,4.A09,4.A09 Cities and Resources,88,2020-05-28T02:23:31Z
4412,6.163,6.163 Strobe Project Lab,96,2020-05-28T02:23:32Z
4413,5.892,5.892 Ugrad Ind Study in Chemistry,123,2020-05-28T02:23:32Z
4414,4.A22,4.A22 Physics of Energy,88,2020-05-28T02:23:32Z
4415,6.170,6.170 Software Studio,96,2020-05-28T02:23:32Z
4416,5.90,5.90 Problems in Chemistry,123,2020-05-28T02:23:32Z
4417,4.NIV,4.NIV Visiting Student Research,88,2020-05-28T02:23:32Z
4418,5.913,5.913 Seminar in Organic Chemistry,123,2020-05-28T02:23:32Z
4419,6.172,6.172 Perfrmance Engr of Softwre Sys,96,2020-05-28T02:23:32Z
4420,4.S31,"4.S31 Spec Subj: Art, Culture & Tech",88,2020-05-28T02:23:32Z
4421,5.921,5.921 Seminar: Chemical Biology,123,2020-05-28T02:23:32Z
4422,4.S33,"4.S33 Spec Subj: Art, Culture & Tech",88,2020-05-28T02:23:33Z
4423,6.175,6.175 Constructive Computer Arch,96,2020-05-28T02:23:33Z
4424,5.931,5.931 Seminar: Physical Chemistry,123,2020-05-28T02:23:33Z
4425,4.S68,4.S68 Spec Subj: Study in Modrn Arch,88,2020-05-28T02:23:33Z
4426,5.941,5.941 Seminar: Inorganic Chemistry,123,2020-05-28T02:23:33Z
4427,6.215,6.215 Optimization Methods,96,2020-05-28T02:23:33Z
4428,5.95,5.95 Teach College-Level Sci & Engr,123,2020-05-28T02:23:33Z
4429,6.251/15.081_F20,6.251/15.081 Intro to Math Programming,96,2020-05-28T02:23:33Z
4430,5.A15,5.A15 Molecular Wizardry: Secrets of,123,2020-05-28T02:23:34Z
4431,5.NIV,5.NIV Visiting Student Research,123,2020-05-28T02:23:34Z
4432,6.301,6.301 Solid-State Circuits,96,2020-05-28T02:23:34Z
4433,5.THG,5.THG Graduate Thesis,123,2020-05-28T02:23:34Z
4434,6.333,6.333 Advanced Topics in Circuits,96,2020-05-28T02:23:34Z
4435,6.849,6.849 Geometric Folding Algorithms,96,2020-05-28T02:23:35Z
4436,6.336,6.336 Intro to Modeling & Simulation,96,2020-05-28T02:23:35Z
4437,5.THU,5.THU Undergraduate Thesis,123,2020-05-28T02:23:35Z
4438,6.852,6.852 Distributed Algorithms,96,2020-05-28T02:23:35Z
4439,5.UR,5.UR Undergraduate Research,123,2020-05-28T02:23:35Z
4440,6.341,6.341 Discrete-Time Signal Processng,96,2020-05-28T02:23:35Z
4441,6.854,6.854 Advanced Algorithms,96,2020-05-28T02:23:35Z
4442,5.URG,5.URG Undergraduate Research,123,2020-05-28T02:23:35Z
4443,6.862,6.862 Applied Machine Learning,96,2020-05-28T02:23:35Z
4444,6.0001,6.0001 Intro to CS Prog in Python,96,2020-05-28T02:23:36Z
4445,6.374,6.374 Anlys & Design:Digital Circuit,96,2020-05-28T02:23:36Z
4446,6.867,6.867 Machine Learning,96,2020-05-28T02:23:36Z
4447,6.0002,6.0002 Intro: Comp Thinkng & Data Sci,96,2020-05-28T02:23:36Z
4448,6.434,6.434 Stats for Engrs & Scientists,96,2020-05-28T02:23:36Z
4449,6.876,6.876 Adv Topics in Cryptography,96,2020-05-28T02:23:36Z
4450,7.015 Intro Bio - 2020,7.015 Introductory Biology - 2020,124,2020-05-28T02:23:36Z
4451,6.002,6.002 Circuits and Electronics,96,2020-05-28T02:23:36Z
4452,6.881,6.881 Adv Topics in Artificial Intel,96,2020-05-28T02:23:36Z
4453,7.03,7.03 Genetics - 2020,124,2020-05-28T02:23:36Z
4454,6.003,6.003 Signal Processing,96,2020-05-28T02:23:37Z
4455,6.888,6.888 Adv Topics in Computer Systems,96,2020-05-28T02:23:37Z
4456,6.436,6.436 Fundamentals of Probability,96,2020-05-28T02:23:37Z
4457,7.06,7.06 Cell Biology,124,2020-05-28T02:23:37Z
4458,6.004,6.004 Computation Structures,96,2020-05-28T02:23:37Z
4459,6.889,6.889 Adv Top Theoretical Comp Sci,96,2020-05-28T02:23:37Z
4460,6.438,6.438 Algorithms for Inference,96,2020-05-28T02:23:37Z
4461,7.11,7.11 Biology Teaching,124,2020-05-28T02:23:37Z
4462,6.006,6.006 Introduction to Algorithms,96,2020-05-28T02:23:37Z
4463,6.893,6.893 Adv Top Theoretical Comp Sci,96,2020-05-28T02:23:37Z
4465,6.008,6.008 Introduction to Inference,96,2020-05-28T02:23:37Z
4466,6.450,6.450 Princ of Digital Communction,96,2020-05-28T02:23:38Z
4467,6.902,6.902 Design Innovation for Engineer,96,2020-05-28T02:23:38Z
4468,7.20 Human Physiology - 2020,7.20 Human Physiology - 2020,124,2020-05-28T02:23:38Z
4469,6.452,6.452 Prin of Wireless Comm,96,2020-05-28T02:23:38Z
4470,6.903,6.903 Law of Intellectual Property,96,2020-05-28T02:23:38Z
4471,7.21,7.21 Microbial Physiology,124,2020-05-28T02:23:38Z
4472,6.454,6.454 Grad Seminar in Area I,96,2020-05-28T02:23:38Z
4473,6.910,6.910 Independent Study in EECS,96,2020-05-28T02:23:38Z
4474,7.32 Systems Biology,7.32 Systems Biology,124,2020-05-28T02:23:38Z
4475,6.912,6.912 Engineering Leadership,96,2020-05-28T02:23:39Z
4476,7.340,7.340 Advanced Undergraduate Seminar,124,2020-05-28T02:23:39Z
4477,6.552,6.552 Auditory Systems: Perception,96,2020-05-28T02:23:39Z
4478,6.911/6.913,6.911/6.913 Engineering Leadership Lab,96,2020-05-28T02:23:39Z
4479,7.341,The Microbiome and Drug Delivery,124,2020-05-28T02:23:39Z
4480,6.556,6.556 Data Acquisition Image Reconst,96,2020-05-28T02:23:39Z
4482,6.920,6.920 Practical Internshp Experience,96,2020-05-28T02:23:39Z
4483,6.621,6.621 Fundamentals of Photonics,96,2020-05-28T02:23:39Z
4485,6.921,6.921 6-A Internship,96,2020-05-28T02:23:40Z
4486,6.630,6.630 Electromagnetics,96,2020-05-28T02:23:40Z
4488,6.922,6.922 Advanced 6-A Internship,96,2020-05-28T02:23:40Z
4489,7.345,7.345 Advanced Undergraduate Seminar,124,2020-05-28T02:23:40Z
4490,6.928,6.928 Leading Creative Teams,96,2020-05-28T02:23:40Z
4491,6.631,6.631 Optics and Photonics,96,2020-05-28T02:23:41Z
4493,6.951,6.951 Graduate 6-A Internship,96,2020-05-28T02:23:41Z
4494,6.720,6.720 Integrated Microelectr Devices,96,2020-05-28T02:23:41Z
4495,7.347,7.347 Advanced Undergraduate Seminar,124,2020-05-28T02:23:41Z
4496,6.952,6.952 Graduate 6-A Internship,96,2020-05-28T02:23:41Z
4497,7.MTHG,7.MTHG Microbiology Graduate Thesis,124,2020-05-28T02:23:41Z
4498,6.728,6.728 Appl Quantum &Statistical Phys,96,2020-05-28T02:23:41Z
4499,7.348,7.348 Advanced Undergraduate Seminar,124,2020-05-28T02:23:41Z
4500,6.960,6.960 Intro: Research in EE & CS,96,2020-05-28T02:23:41Z
4501,7.NIV,7.NIV Visiting Student Research,124,2020-05-28T02:23:41Z
4502,7.349,7.349 Advanced Undergraduate Seminar,124,2020-05-28T02:23:41Z
4503,7.S391,7.S391 Special Subject in Biology,124,2020-05-28T02:23:42Z
4504,6.961,6.961 Intro: Research in EE & CS,96,2020-05-28T02:23:42Z
4505,6.776,6.776 High Speed Comm Circuits,96,2020-05-28T02:23:42Z
4507,7.S930,7.S930 Special Subject in Biology,124,2020-05-28T02:23:42Z
4508,6.962,6.962 Independent Study in EECS,96,2020-05-28T02:23:42Z
4509,6.801,6.801 Machine Vision,96,2020-05-28T02:23:42Z
4510,7.391,7.391 Independent Study in Biology,124,2020-05-28T02:23:42Z
4511,7.S931,7.S931 Special Subject in Biology,124,2020-05-28T02:23:42Z
4512,7.392,7.392 Independent Study in Biology,124,2020-05-28T02:23:42Z
4513,6.980,6.980 Teaching Elec Engr & Comp Sci,96,2020-05-28T02:23:42Z
4514,6.805,6.805 Foundations of Info Policy,96,2020-05-28T02:23:42Z
4515,7.THG,7.THG Graduate Thesis,124,2020-05-28T02:23:42Z
4516,7.393,7.393 Independent Study in Genetics,124,2020-05-28T02:23:43Z
4517,6.981,6.981 Teaching Elec Engr & Comp Sci,96,2020-05-28T02:23:43Z
4518,6.807,6.807 Computational Design & Fab,96,2020-05-28T02:23:43Z
4519,7.THU,7.THU Thesis,124,2020-05-28T02:23:43Z
4520,7.394,7.394 Independent Study Biochemistry,124,2020-05-28T02:23:43Z
4521,6.991,6.991 Rsrch in Elec Engr & Comp Sci,96,2020-05-28T02:23:43Z
4522,7.UR,7.UR Undergraduate Research,124,2020-05-28T02:23:43Z
4523,6.810,6.810 Eng Interactive Technologies,96,2020-05-28T02:23:43Z
4524,7.395,7.395 Ind Stdy: Cell & Moleculr Biol,124,2020-05-28T02:23:43Z
4525,6.994,6.994 Professional Perspective I,96,2020-05-28T02:23:43Z
4526,7.URG,7.URG Undergraduate Research,124,2020-05-28T02:23:43Z
4527,7.396,7.396 Ind Stdy: Experimental Biology,124,2020-05-28T02:23:44Z
4528,6.811,6.811 Princ and Pract of Assist Tech,96,2020-05-28T02:23:44Z
4529,6.995,6.995 Professional Perspective II,96,2020-05-28T02:23:44Z
4530,7.URG2,7.URG2 Undergraduate Research,124,2020-05-28T02:23:44Z
4531,7.411,7.411 Sem in Biological Oceanography,124,2020-05-28T02:23:44Z
4532,6.815,6.815 Digital & Computational Photo,96,2020-05-28T02:23:44Z
4533,6.997,6.997 Prof Perspective Internship,96,2020-05-28T02:23:44Z
4534,7.URN,7.URN Undergraduate Research,124,2020-05-28T02:23:44Z
4535,7.421,7.421 Probs: Biological Oceanography,124,2020-05-28T02:23:44Z
4536,6.998,6.998 Practical Experience in EECS,96,2020-05-28T02:23:44Z
4537,8.01,8.01 Physics I,125,2020-05-28T02:23:44Z
4538,7.430,7.430 Topics in Quant Marine Science,124,2020-05-28T02:23:44Z
4539,6.816,6.816 Multicore Programming,96,2020-05-28T02:23:44Z
4540,6.A01,6.A01 Mens et Manus: Making with Tec,96,2020-05-28T02:23:45Z
4541,8.012,8.012 Physics I,125,2020-05-28T02:23:45Z
4542,6.818,6.818 Dynamic Comp Language Engr,96,2020-05-28T02:23:45Z
4543,7.433,7.433 Topics in Biol Oceanography,124,2020-05-28T02:23:45Z
4544,6.A03,6.A03 Mens et Manus: Building on the,96,2020-05-28T02:23:45Z
4545,8.01L,8.01L Physics I,125,2020-05-28T02:23:45Z
4546,6.826,6.826 Principles of Computer Systems,96,2020-05-28T02:23:45Z
4547,7.434,7.434 Topics in Zooplankton Biology,124,2020-05-28T02:23:45Z
